a,f,integration_time,megno,final_e,final_theta
2.080714285714285960e+00,1.250225647857162503e+00,1.000000000000000000e+06,2.006983785646132556e+00,6.139019962334607561e-02,6.651501399779984069e+01
2.080714285714285960e+00,1.271597026453011647e+00,1.000000000000000000e+06,2.002603072242228777e+00,8.352350302807565186e-02,5.824173064314847181e+01
2.080714285714285960e+00,1.292968405048860348e+00,1.000000000000000000e+06,7.252662977600301097e+00,1.801001495531147009e-02,5.360974771460541177e+01
2.080714285714285960e+00,1.314339783644709492e+00,1.000000000000000000e+06,2.017393479699818304e+00,5.256747607286536839e-02,2.981868629669777420e+02
2.080714285714285960e+00,1.335711162240558414e+00,1.000000000000000000e+06,3.096059877436995400e+00,9.796902321613300268e-02,6.429404625627081771e+01
2.080714285714285960e+00,1.357082540836407336e+00,1.000000000000000000e+06,6.620428343869666499e+00,4.218002347808254976e-02,6.693566743815117093e+01
2.080714285714285960e+00,1.378453919432256258e+00,1.000000000000000000e+06,4.774545020306342735e+01,9.367952068660462261e-02,5.345949813451345278e+01
2.080714285714285960e+00,1.399825298028105180e+00,1.000000000000000000e+06,1.283332936199366259e+02,1.090982891428774471e-01,5.164505281825180560e+01
2.080714285714285960e+00,1.421196676623954103e+00,1.000000000000000000e+06,1.825542050627295509e+02,1.725385311473836419e-02,6.734333358981035644e+01
2.080714285714285960e+00,1.442568055219803025e+00,1.000000000000000000e+06,2.261928915087718224e+02,8.995649947245350220e-02,8.125674877350250824e+01
2.080714285714285960e+00,1.463939433815652169e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.111022421367788837e+00,1.094255326383880202e+02
2.080714285714285960e+00,1.485310812411500869e+00,1.000000000000000000e+06,1.000000000000000000e+01,3.068128777819549846e+00,1.194338635023901247e+02
2.080714285714285960e+00,1.506682191007350013e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.165499813985138022e+00,9.969717280755338606e+01
2.080714285714285960e+00,1.528053569603198714e+00,1.000000000000000000e+06,1.000000000000000000e+01,8.268046568943957508e-01,2.711593294546905781e+02
2.080714285714285960e+00,1.549424948199047858e+00,1.000000000000000000e+06,1.000000000000000000e+01,9.017462435826852918e-01,2.712351271074704755e+02
2.080714285714285960e+00,1.570796326794896558e+00,1.000000000000000000e+06,1.000000000000000000e+01,8.076746314236304958e-01,6.511358868458648885e+01
2.084999999999999964e+00,5.235987755982988157e-01,1.000000000000000000e+06,1.000000000000000000e+01,3.680788277495865568e+00,4.023683582275262438e+01
2.084999999999999964e+00,5.449701541941477378e-01,1.000000000000000000e+06,1.000000000000000000e+01,9.311001533253516760e-01,1.777460259850130342e+02
2.084999999999999964e+00,5.663415327899966600e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.338062388182404305e+00,1.903002232353707370e+02
2.084999999999999964e+00,5.877129113858455822e-01,1.000000000000000000e+06,1.000000000000000000e+01,7.663943555629535442e-01,2.026771164071194420e+01
2.084999999999999964e+00,6.090842899816946154e-01,1.000000000000000000e+06,1.000000000000000000e+01,4.196134634653695628e+01,2.413814415337522519e+02
2.084999999999999964e+00,6.304556685775435376e-01,1.000000000000000000e+06,1.000000000000000000e+01,8.885579031097273761e-01,8.142829191583609827e+01
2.084999999999999964e+00,6.518270471733924598e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.127089763499539377e+00,7.617946635930564980e+01
2.084999999999999964e+00,6.731984257692413820e-01,1.000000000000000000e+06,1.000000000000000000e+01,4.319486879205535388e+02,1.163294943519161819e+02
2.084999999999999964e+00,6.945698043650903042e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.130230565839637213e+00,4.750727094460162903e+01
2.084999999999999964e+00,7.159411829609392264e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.304114324538333092e+00,2.494495259524025812e+02
2.084999999999999964e+00,7.373125615567881486e-01,1.000000000000000000e+06,1.000000000000000000e+01,3.438000108397752275e+00,4.572272448396285682e+01
2.084999999999999964e+00,7.586839401526370708e-01,1.000000000000000000e+06,1.000000000000000000e+01,8.055861600766308639e-01,5.504969669497883444e+01
2.084999999999999964e+00,7.800553187484859929e-01,1.000000000000000000e+06,1.000000000000000000e+01,9.830646518914264220e+00,9.231088162553272980e+01
2.084999999999999964e+00,8.014266973443349151e-01,1.000000000000000000e+06,1.000000000000000000e+01,2.305691191822075492e+00,1.750820535227269374e+02
2.084999999999999964e+00,8.227980759401839483e-01,1.000000000000000000e+06,1.000000000000000000e+01,8.187789928564037645e-01,1.277606134895713268e+02
2.084999999999999964e+00,8.441694545360328705e-01,1.000000000000000000e+06,2.572745660502398550e+02,3.040137677873885197e-02,2.902153749432775385e+02
2.084999999999999964e+00,8.655408331318817927e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.016163707166185537e+00,7.087533648355061722e+00
2.084999999999999964e+00,8.869122117277307149e-01,1.000000000000000000e+06,9.957684639240826030e+00,3.199784336682983538e-02,5.587379126580367483e+01
2.084999999999999964e+00,9.082835903235796371e-01,1.000000000000000000e+06,2.005216160354930466e+01,7.204706342613780012e-02,8.366379733659572082e+01
2.084999999999999964e+00,9.296549689194286703e-01,1.000000000000000000e+06,8.428885324892387843e+00,5.936486352803124061e-02,6.118175508953521557e+01
2.084999999999999964e+00,9.510263475152775925e-01,1.000000000000000000e+06,5.966642218211304360e+00,5.756488716550310636e-02,7.321729141923164264e+01
2.084999999999999964e+00,9.723977261111265147e-01,1.000000000000000000e+06,2.001445639768856477e+00,3.866884817232903865e-02,7.233322759394317814e+01
2.084999999999999964e+00,9.937691047069754369e-01,1.000000000000000000e+06,1.993753146066376880e+00,2.295050188739910027e-02,5.877228148735648716e+01
2.084999999999999964e+00,1.015140483302824359e+00,1.000000000000000000e+06,1.987255750671226728e+00,3.392619665356728237e-02,6.645858187874476641e+01
2.084999999999999964e+00,1.036511861898673281e+00,1.000000000000000000e+06,2.001189737336649621e+00,4.601378465579349791e-02,6.175181602449513463e+01
2.084999999999999964e+00,1.057883240494522203e+00,1.000000000000000000e+06,2.001788720356546758e+00,6.039169544142269225e-02,3.095326068233234764e+02
2.084999999999999964e+00,1.079254619090371126e+00,1.000000000000000000e+06,1.982721548574118309e+00,5.553403081023913085e-02,2.988167789938981400e+02
2.084999999999999964e+00,1.100625997686220048e+00,1.000000000000000000e+06,2.019869671890995644e+00,7.223742965769239244e-02,3.027566102571602187e+02
2.084999999999999964e+00,1.121997376282068970e+00,1.000000000000000000e+06,2.001365399559702052e+00,4.119633652293760995e-02,2.968705731656528997e+02
2.084999999999999964e+00,1.143368754877918114e+00,1.000000000000000000e+06,1.998383056493237442e+00,7.299186866259690931e-02,5.579499507662823277e+01
2.084999999999999964e+00,1.164740133473766814e+00,1.000000000000000000e+06,2.458936396712704919e+00,6.912965735605516859e-02,6.238123677660141908e+01
2.084999999999999964e+00,1.186111512069615959e+00,1.000000000000000000e+06,2.002668512253475086e+00,4.869546187876198223e-02,5.456273339942220701e+01
2.084999999999999964e+00,1.207482890665464659e+00,1.000000000000000000e+06,2.003423401237946155e+00,3.722765650478054855e-02,6.478550735413176653e+01
2.084999999999999964e+00,1.228854269261313803e+00,1.000000000000000000e+06,2.002230177005643430e+00,5.493282958959930240e-02,6.299323581777118619e+01
2.084999999999999964e+00,1.250225647857162503e+00,1.000000000000000000e+06,2.000943462653154814e+00,3.505260379458266518e-02,5.779732880908999704e+01
2.084999999999999964e+00,1.271597026453011647e+00,1.000000000000000000e+06,4.121820130834339402e+00,6.525967056285182644e-02,6.494861971592071370e+01
2.084999999999999964e+00,1.292968405048860348e+00,1.000000000000000000e+06,5.365253910832963768e+00,4.496406424491600912e-02,7.492184030508997239e+01
2.084999999999999964e+00,1.314339783644709492e+00,1.000000000000000000e+06,3.912201637779890273e+00,1.607826742230327940e-02,5.468171528884207078e+01
2.084999999999999964e+00,1.335711162240558414e+00,1.000000000000000000e+06,8.132132309049493912e+00,6.345224269967099373e-02,5.340503584288619976e+01
2.084999999999999964e+00,1.357082540836407336e+00,1.000000000000000000e+06,9.235197950053628091e+00,3.283257718471997016e-02,3.060921888234772155e+02
2.084999999999999964e+00,1.378453919432256258e+00,1.000000000000000000e+06,5.789813794454332907e+01,1.012780118984036026e-01,6.600589566779470374e+01
2.084999999999999964e+00,1.399825298028105180e+00,1.000000000000000000e+06,5.025838154748550579e+01,9.395855718565808423e-02,5.575266659730557706e+01
2.084999999999999964e+00,1.421196676623954103e+00,1.000000000000000000e+06,8.559846500852624729e+01,2.013092093118704767e-02,6.166340963872204384e+01
2.084999999999999964e+00,1.442568055219803025e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.214733550750147550e+00,2.187165733905777074e+02
2.084999999999999964e+00,1.463939433815652169e+00,1.000000000000000000e+06,1.431745397799498392e+02,1.256546022709699728e-01,6.551928711833724606e+01
2.084999999999999964e+00,1.485310812411500869e+00,1.000000000000000000e+06,1.000000000000000000e+01,9.929848910873158019e-01,6.242474884922054912e+01
2.084999999999999964e+00,1.506682191007350013e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.894693586686115205e+00,1.318675479325739275e+01
2.084999999999999964e+00,1.528053569603198714e+00,1.000000000000000000e+06,1.000000000000000000e+01,9.829991464666093526e-01,3.163577212387755822e+01
2.084999999999999964e+00,1.549424948199047858e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.067780452616782672e+00,1.317806187606056767e+01
2.084999999999999964e+00,1.570796326794896558e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.130739675988149617e+00,3.592564327296019400e+01
2.089285714285714413e+00,5.235987755982988157e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.829135991600294942e+00,1.723200343605791929e+01
2.089285714285714413e+00,5.449701541941477378e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.235100519876267233e+00,8.425050363123224884e+01
2.089285714285714413e+00,5.663415327899966600e-01,1.000000000000000000e+06,1.000000000000000000e+01,7.639753787367569160e-01,7.239265559519115811e+01
2.089285714285714413e+00,5.877129113858455822e-01,1.000000000000000000e+06,1.000000000000000000e+01,4.470326395719934176e+00,1.781481054716422534e+02
2.089285714285714413e+00,6.090842899816946154e-01,1.000000000000000000e+06,1.000000000000000000e+01,6.029521526607570195e+03,3.516478773003714053e+01
2.089285714285714413e+00,6.304556685775435376e-01,1.000000000000000000e+06,1.000000000000000000e+01,2.081534076803406563e+01,3.219066490630517308e+01
2.089285714285714413e+00,6.518270471733924598e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.356139955223378593e+02,3.616957651614625746e+01
2.089285714285714413e+00,6.731984257692413820e-01,1.000000000000000000e+06,1.000000000000000000e+01,9.963600661480239706e-01,8.847847891651930752e+01
2.089285714285714413e+00,6.945698043650903042e-01,1.000000000000000000e+06,1.000000000000000000e+01,3.479607809271688446e+00,1.424357523929834599e+02
2.089285714285714413e+00,7.159411829609392264e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.568890826945511741e+00,7.878970491532710696e+01
2.089285714285714413e+00,7.373125615567881486e-01,1.000000000000000000e+06,1.000000000000000000e+01,8.675507339776887816e-01,6.230226244793454526e+01
2.089285714285714413e+00,7.586839401526370708e-01,1.000000000000000000e+06,1.000000000000000000e+01,7.975778769449589634e-01,9.405654011903102685e+00
2.089285714285714413e+00,7.800553187484859929e-01,1.000000000000000000e+06,1.000000000000000000e+01,7.984730601840832609e-01,1.603802765575247236e+02
2.089285714285714413e+00,8.014266973443349151e-01,1.000000000000000000e+06,2.707362476010769115e+02,5.859587285175633237e-02,4.758197949233903046e+01
2.089285714285714413e+00,8.227980759401839483e-01,1.000000000000000000e+06,2.489914009707801199e+02,1.184593214839599618e-01,5.990278471709941499e+01
2.089285714285714413e+00,8.441694545360328705e-01,1.000000000000000000e+06,1.000000000000000000e+01,9.084701230815243056e-01,1.190184749136080171e+02
2.089285714285714413e+00,8.655408331318817927e-01,1.000000000000000000e+06,9.023408292728693425e+01,6.049338746524130644e-02,6.716377072670310611e+01
2.089285714285714413e+00,8.869122117277307149e-01,1.000000000000000000e+06,9.859260979175664019e+00,1.101580267247067868e-01,6.349786687739275237e+01
2.089285714285714413e+00,9.082835903235796371e-01,1.000000000000000000e+06,8.429371839700266378e+00,1.603151759508851873e-02,7.809562736202259714e+01
2.089285714285714413e+00,9.296549689194286703e-01,1.000000000000000000e+06,2.006466425228187411e+00,3.695974502748545359e-02,5.334886858703339385e+01
2.089285714285714413e+00,9.510263475152775925e-01,1.000000000000000000e+06,7.359655015755437013e+00,4.961377345319222670e-02,3.037543644098503250e+02
2.089285714285714413e+00,9.723977261111265147e-01,1.000000000000000000e+06,2.002082247532487980e+00,1.714791791075625724e-02,3.015585623265395157e+02
2.089285714285714413e+00,9.937691047069754369e-01,1.000000000000000000e+06,2.002569657102057477e+00,3.430300179829145341e-02,5.330439916783482346e+01
2.089285714285714413e+00,1.015140483302824359e+00,1.000000000000000000e+06,2.001002343468718969e+00,3.032917961857318004e-02,5.766637658455699267e+01
2.089285714285714413e+00,1.036511861898673281e+00,1.000000000000000000e+06,2.083145187604399595e+00,7.243001887095121272e-02,5.871233280765827089e+01
2.089285714285714413e+00,1.057883240494522203e+00,1.000000000000000000e+06,2.002192197047477862e+00,6.716676313428114609e-02,6.513003184732477280e+01
2.089285714285714413e+00,1.079254619090371126e+00,1.000000000000000000e+06,2.000910608527494361e+00,5.239812275335409969e-02,7.040046292301538244e+01
2.089285714285714413e+00,1.100625997686220048e+00,1.000000000000000000e+06,2.000944812993303401e+00,3.037008689437312170e-02,6.410116067052122446e+01
2.089285714285714413e+00,1.121997376282068970e+00,1.000000000000000000e+06,2.000815774548725834e+00,7.184476442493663295e-02,6.474230609090020039e+01
2.089285714285714413e+00,1.143368754877918114e+00,1.000000000000000000e+06,2.000822108751853179e+00,4.806691606316230297e-02,5.676762719407331304e+01
2.089285714285714413e+00,1.164740133473766814e+00,1.000000000000000000e+06,2.001002825389135875e+00,2.648701994392020295e-02,6.286921056050064038e+01
2.089285714285714413e+00,1.186111512069615959e+00,1.000000000000000000e+06,2.002313483308383990e+00,4.736333538751219541e-02,6.086712569384541638e+01
2.089285714285714413e+00,1.207482890665464659e+00,1.000000000000000000e+06,1.971651537248962249e+00,5.912187324124825588e-02,5.644660092360701498e+01
2.089285714285714413e+00,1.228854269261313803e+00,1.000000000000000000e+06,2.001291855209545112e+00,4.382504458946719084e-02,2.935135287225486422e+02
2.089285714285714413e+00,1.250225647857162503e+00,1.000000000000000000e+06,2.121531871601603392e+00,5.244700185674037313e-02,3.058250029907669045e+02
2.089285714285714413e+00,1.271597026453011647e+00,1.000000000000000000e+06,2.003554547195522062e+00,5.839112971434869126e-02,6.076862623936548857e+01
2.089285714285714413e+00,1.292968405048860348e+00,1.000000000000000000e+06,2.096908859261166658e+00,5.581040953903910334e-02,6.325128255997142190e+01
2.089285714285714413e+00,1.314339783644709492e+00,1.000000000000000000e+06,2.005682654353025729e+00,8.378353409600998447e-02,5.424906163938589998e+01
2.089285714285714413e+00,1.335711162240558414e+00,1.000000000000000000e+06,1.281183454786531861e+01,6.147931058101537005e-02,5.108109240119803474e+01
2.089285714285714413e+00,1.357082540836407336e+00,1.000000000000000000e+06,9.252297980384589948e+00,6.022208653972787457e-02,6.520877512592174696e+01
2.089285714285714413e+00,1.378453919432256258e+00,1.000000000000000000e+06,3.382960132311378487e+01,4.256574626460134930e-02,4.635579455575595631e+01
2.089285714285714413e+00,1.399825298028105180e+00,1.000000000000000000e+06,5.797165170046045546e+01,8.052665965133218307e-02,2.903345240274655907e+02
2.089285714285714413e+00,1.421196676623954103e+00,1.000000000000000000e+06,1.044835986474737552e+02,4.379189603310547699e-03,2.990225951261729165e+02
2.089285714285714413e+00,1.442568055219803025e+00,1.000000000000000000e+06,7.951003886438931545e+01,3.850854641607733692e-02,6.164016726733402152e+01
2.089285714285714413e+00,1.463939433815652169e+00,1.000000000000000000e+06,1.000000000000000000e+01,6.353091681762115428e+01,5.990184437406715290e+01
2.089285714285714413e+00,1.485310812411500869e+00,1.000000000000000000e+06,1.115182800229958815e+02,7.297121362929261112e-02,6.697733821224099415e+01
2.089285714285714413e+00,1.506682191007350013e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.041385181000215709e+01,8.717324732506612861e+01
2.089285714285714413e+00,1.528053569603198714e+00,1.000000000000000000e+06,1.000000000000000000e+01,9.215732753676103561e-01,2.064438128649186979e+02
2.089285714285714413e+00,1.549424948199047858e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.980287201538660327e+02,2.623123904303550376e+02
2.089285714285714413e+00,1.570796326794896558e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.003697697885409523e+00,1.739701445638037285e+02
2.093571428571428861e+00,5.235987755982988157e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.349310637140134439e+00,1.328283806335600730e+02
2.093571428571428861e+00,5.449701541941477378e-01,1.000000000000000000e+06,1.000000000000000000e+01,7.774839158568329633e-01,7.489553539800158255e+00
2.093571428571428861e+00,5.663415327899966600e-01,1.000000000000000000e+06,1.000000000000000000e+01,9.991222188972420648e-01,7.037082547483559836e+01
2.093571428571428861e+00,5.877129113858455822e-01,1.000000000000000000e+06,1.000000000000000000e+01,6.685404068011625789e+00,2.147419294638094982e+02
2.093571428571428861e+00,6.090842899816946154e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.161633295799262777e+00,1.980337631242677787e+02
2.093571428571428861e+00,6.304556685775435376e-01,1.000000000000000000e+06,1.000000000000000000e+01,8.736175046850180870e-01,3.040037792368812219e+01
2.093571428571428861e+00,6.518270471733924598e-01,1.000000000000000000e+06,1.000000000000000000e+01,9.322889964321009471e-01,1.828440156227385103e+02
2.093571428571428861e+00,6.731984257692413820e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.000837141478640335e+00,4.862579613652807886e+00
2.093571428571428861e+00,6.945698043650903042e-01,1.000000000000000000e+06,1.000000000000000000e+01,8.524143891560719277e-01,2.187180894997464407e+02
2.093571428571428861e+00,7.159411829609392264e-01,1.000000000000000000e+06,1.000000000000000000e+01,9.919538049063541862e+00,2.019586487236487571e+01
2.093571428571428861e+00,7.373125615567881486e-01,1.000000000000000000e+06,1.000000000000000000e+01,4.965462433099783190e+00,4.286591807501378248e+00
2.093571428571428861e+00,7.586839401526370708e-01,1.000000000000000000e+06,1.000000000000000000e+01,2.942332710764408610e+00,1.149601713281241047e+02
2.093571428571428861e+00,7.800553187484859929e-01,1.000000000000000000e+06,1.000000000000000000e+01,7.584954703126592923e-01,1.183808442731716326e+02
2.093571428571428861e+00,8.014266973443349151e-01,1.000000000000000000e+06,1.000000000000000000e+01,4.594593084237425984e+01,4.798291455738024069e+01
2.093571428571428861e+00,8.227980759401839483e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.040045427742643636e+00,3.182883241455677137e+01
2.093571428571428861e+00,8.441694545360328705e-01,1.000000000000000000e+06,1.553761629926328283e+02,1.226496365084330659e-01,5.005374294936343915e+01
2.093571428571428861e+00,8.655408331318817927e-01,1.000000000000000000e+06,1.278415535142325012e+02,4.883088619720048901e-02,8.081814893461516647e+01
2.093571428571428861e+00,8.869122117277307149e-01,1.000000000000000000e+06,2.931350272629864762e+01,1.036345518776762148e-01,5.395172393629796659e+01
2.093571428571428861e+00,9.082835903235796371e-01,1.000000000000000000e+06,5.219961785924863484e+00,8.170318988616022404e-02,2.841415695354973536e+02
2.093571428571428861e+00,9.296549689194286703e-01,1.000000000000000000e+06,5.297255825584130662e+00,5.503407231099734925e-02,6.821469847581823842e+01
2.093571428571428861e+00,9.510263475152775925e-01,1.000000000000000000e+06,3.946862493528230598e+00,5.682119763730705125e-02,5.039982169810437540e+01
2.093571428571428861e+00,9.723977261111265147e-01,1.000000000000000000e+06,2.000908816032787030e+00,7.119439906620139702e-02,6.620860067791740278e+01
2.093571428571428861e+00,9.937691047069754369e-01,1.000000000000000000e+06,2.001494909465255212e+00,8.547332979048927193e-02,5.294686521628973708e+01
2.093571428571428861e+00,1.015140483302824359e+00,1.000000000000000000e+06,2.677923394492939924e+00,6.045648153967305566e-02,4.962786708884602405e+01
2.093571428571428861e+00,1.036511861898673281e+00,1.000000000000000000e+06,2.000635709390546690e+00,3.826190204738760814e-02,6.684788538685427284e+01
2.093571428571428861e+00,1.057883240494522203e+00,1.000000000000000000e+06,2.001096916782648449e+00,4.242193594023024178e-02,6.815918562892028376e+01
2.093571428571428861e+00,1.079254619090371126e+00,1.000000000000000000e+06,2.001731409742197432e+00,6.018212671999899344e-02,5.980821872817107021e+01
2.093571428571428861e+00,1.100625997686220048e+00,1.000000000000000000e+06,2.002299205900980095e+00,3.133596218525828980e-02,5.426129331196720784e+01
2.093571428571428861e+00,1.121997376282068970e+00,1.000000000000000000e+06,1.999543562115783990e+00,7.127434437785701293e-02,6.012851197278289561e+01
2.093571428571428861e+00,1.143368754877918114e+00,1.000000000000000000e+06,1.999041678440753644e+00,4.410693515389201708e-02,6.588948154152409131e+01
2.093571428571428861e+00,1.164740133473766814e+00,1.000000000000000000e+06,2.000856474914781469e+00,3.272751929241338176e-02,5.500567413373222792e+01
2.093571428571428861e+00,1.186111512069615959e+00,1.000000000000000000e+06,2.014842811314763615e+00,7.888885947718406177e-02,5.894844722812305804e+01
2.093571428571428861e+00,1.207482890665464659e+00,1.000000000000000000e+06,1.999599233744236093e+00,6.022547205973319273e-02,5.875073021439088450e+01
2.093571428571428861e+00,1.228854269261313803e+00,1.000000000000000000e+06,2.001976396852242601e+00,5.039774234416512233e-02,6.253281797552494936e+01
2.093571428571428861e+00,1.250225647857162503e+00,1.000000000000000000e+06,2.021675671948024888e+00,4.108689046791728222e-02,7.004654196114418596e+01
2.093571428571428861e+00,1.271597026453011647e+00,1.000000000000000000e+06,2.001837734900708821e+00,4.736962099905887846e-02,6.558994855397251911e+01
2.093571428571428861e+00,1.292968405048860348e+00,1.000000000000000000e+06,2.002192175300654409e+00,6.144949418837691857e-02,5.304953495727688306e+01
2.093571428571428861e+00,1.314339783644709492e+00,1.000000000000000000e+06,3.057051366276298143e+00,4.892368873773936949e-02,2.982577651801126422e+02
2.093571428571428861e+00,1.335711162240558414e+00,1.000000000000000000e+06,6.437956644227376124e+00,5.822741448733152747e-02,7.044579848696879765e+01
2.093571428571428861e+00,1.357082540836407336e+00,1.000000000000000000e+06,1.290676218241988238e+01,4.664539595741590272e-02,7.218681530715134897e+01
2.093571428571428861e+00,1.378453919432256258e+00,1.000000000000000000e+06,1.698672235007285636e+01,5.772551789845806886e-02,5.449611283617562663e+01
2.093571428571428861e+00,1.399825298028105180e+00,1.000000000000000000e+06,4.908323634796457924e+01,3.767789941779861596e-02,5.932463999037953783e+01
2.093571428571428861e+00,1.421196676623954103e+00,1.000000000000000000e+06,8.638850401988942451e+01,5.030258775886139316e-03,6.328160928924415174e+01
2.093571428571428861e+00,1.442568055219803025e+00,1.000000000000000000e+06,2.424735158597131317e+02,9.149354206741386331e-02,5.070786480047009803e+01
2.093571428571428861e+00,1.463939433815652169e+00,1.000000000000000000e+06,2.295597798360260526e+02,4.491141102815272151e-02,3.094555315258510291e+02
2.093571428571428861e+00,1.485310812411500869e+00,1.000000000000000000e+06,1.259438789453390939e+02,1.413825362331050210e-02,7.491617327482401834e+01
2.093571428571428861e+00,1.506682191007350013e+00,1.000000000000000000e+06,2.142388415807797912e+02,6.160412502821291381e-02,5.868569451346440502e+01
2.093571428571428861e+00,1.528053569603198714e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.492373568241251558e+00,6.182952536637984764e+01
2.093571428571428861e+00,1.549424948199047858e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.127648604547654259e+03,6.309436123600386281e+01
2.093571428571428861e+00,1.570796326794896558e+00,1.000000000000000000e+06,1.000000000000000000e+01,9.381128962429665652e-01,2.133567151775922639e+02
2.097857142857142865e+00,5.235987755982988157e-01,1.000000000000000000e+06,1.000000000000000000e+01,4.807408102474796152e+01,2.034572775999438079e+02
2.097857142857142865e+00,5.449701541941477378e-01,1.000000000000000000e+06,1.000000000000000000e+01,8.243103066858314953e-01,1.936668219161695106e+02
2.097857142857142865e+00,5.663415327899966600e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.067932998073410022e+00,4.023615328845164640e+01
2.097857142857142865e+00,5.877129113858455822e-01,1.000000000000000000e+06,1.000000000000000000e+01,3.302481069306665962e+00,1.623489624100639332e+02
2.097857142857142865e+00,6.090842899816946154e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.243588203271885684e+00,2.006031834997181420e+02
2.097857142857142865e+00,6.304556685775435376e-01,1.000000000000000000e+06,1.000000000000000000e+01,7.986818368980650451e-01,2.115788741635300596e+02
2.097857142857142865e+00,6.518270471733924598e-01,1.000000000000000000e+06,1.000000000000000000e+01,4.654497106917673044e+00,1.435032344703179774e+01
2.097857142857142865e+00,6.731984257692413820e-01,1.000000000000000000e+06,1.000000000000000000e+01,8.824538515470208289e-01,2.214790890284616509e+01
2.097857142857142865e+00,6.945698043650903042e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.017377836748102782e+00,1.587175484558007277e+01
2.097857142857142865e+00,7.159411829609392264e-01,1.000000000000000000e+06,1.000000000000000000e+01,8.761297514146872967e-01,4.710735329012250361e+01
2.097857142857142865e+00,7.373125615567881486e-01,1.000000000000000000e+06,1.000000000000000000e+01,2.294397927046293084e+00,5.038392877548510995e+01
2.097857142857142865e+00,7.586839401526370708e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.294425317369530593e+00,2.123055774017288684e+02
2.097857142857142865e+00,7.800553187484859929e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.707740570364122634e+00,3.056636643281153169e+02
2.097857142857142865e+00,8.014266973443349151e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.840592940018986212e+01,3.070947082078886297e+02
2.097857142857142865e+00,8.227980759401839483e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.069400775492963751e+00,2.597382771871534146e+01
2.097857142857142865e+00,8.441694545360328705e-01,1.000000000000000000e+06,1.699767225953911236e+02,9.659855354129148752e-02,3.017684274804789197e+02
2.097857142857142865e+00,8.655408331318817927e-01,1.000000000000000000e+06,8.812863385678726047e+01,3.402853498241995706e-02,3.087981042621528331e+02
2.097857142857142865e+00,8.869122117277307149e-01,1.000000000000000000e+06,2.867562335486330838e+01,6.002757114095874647e-02,7.564947288561235439e+01
2.097857142857142865e+00,9.082835903235796371e-01,1.000000000000000000e+06,6.471784260236493225e+00,8.487382651222127872e-02,5.066298799120372109e+01
2.097857142857142865e+00,9.296549689194286703e-01,1.000000000000000000e+06,3.640013719173161189e+00,4.801278528715737653e-02,6.852961559390521984e+01
2.097857142857142865e+00,9.510263475152775925e-01,1.000000000000000000e+06,2.650665735395091982e+00,5.850561313471231567e-02,6.468462129499454250e+01
2.097857142857142865e+00,9.723977261111265147e-01,1.000000000000000000e+06,2.001932702927851526e+00,4.612036267581400700e-02,5.817294107990677787e+01
2.097857142857142865e+00,9.937691047069754369e-01,1.000000000000000000e+06,3.764010567261477647e+00,5.493457910772565206e-02,6.707182637077582399e+01
2.097857142857142865e+00,1.015140483302824359e+00,1.000000000000000000e+06,2.007440003816899132e+00,5.270636750550101307e-02,5.547768646123917335e+01
2.097857142857142865e+00,1.036511861898673281e+00,1.000000000000000000e+06,2.000405731131043918e+00,2.703967821142281083e-02,6.507731869231449195e+01
2.097857142857142865e+00,1.057883240494522203e+00,1.000000000000000000e+06,2.001504910456722630e+00,4.789443282460260909e-02,5.770784210293291494e+01
2.097857142857142865e+00,1.079254619090371126e+00,1.000000000000000000e+06,2.000272186037691746e+00,4.843532863910931380e-02,6.244946314628737127e+01
2.097857142857142865e+00,1.100625997686220048e+00,1.000000000000000000e+06,2.001168964554203900e+00,4.364997131526490021e-02,5.923405618806980044e+01
