a3,f3,megno3,final_e3,final_theta3
2.003571428571428559e+00,1.442568055219803025e+00,1.000000000000000000e+01,1.257196267691893743e+00,1.681959230135501286e+02
2.003571428571428559e+00,1.463939433815652169e+00,1.000000000000000000e+01,9.400991431085936600e-01,2.746559247009345839e+00
2.003571428571428559e+00,1.485310812411500869e+00,2.322703919049393662e+01,4.281298160553392296e-01,2.020737991336183939e+02
2.003571428571428559e+00,1.506682191007350013e+00,1.000000000000000000e+01,8.998123493425622677e-01,2.868290186447258634e+02
2.003571428571428559e+00,1.528053569603198714e+00,2.600913806574859155e+00,1.123467195661949219e-01,1.004577250339523431e+02
2.003571428571428559e+00,1.549424948199047858e+00,1.000000000000000000e+01,1.807662575496473067e+01,2.902933193912808179e+02
2.003571428571428559e+00,1.570796326794896558e+00,1.458357663735105803e+01,5.576917452274926523e-02,1.229426742174008638e+02
2.007857142857143007e+00,5.235987755982988157e-01,1.000000000000000000e+01,1.737562569017589320e+00,3.745299541788551778e+01
2.007857142857143007e+00,5.449701541941477378e-01,1.000000000000000000e+01,1.447406628301336795e+01,2.681971816970447549e+02
2.007857142857143007e+00,5.663415327899966600e-01,1.000000000000000000e+01,1.074393192335687530e+00,4.456471892601209106e+01
2.007857142857143007e+00,5.877129113858455822e-01,1.000000000000000000e+01,1.686269715743176745e+00,4.356423762203922223e+01
2.007857142857143007e+00,6.090842899816946154e-01,1.000000000000000000e+01,1.876676049841483973e+01,5.420871348912179144e+01
2.007857142857143007e+00,6.304556685775435376e-01,1.000000000000000000e+01,3.207038809450085015e+00,1.221893594898934481e+02
2.007857142857143007e+00,6.518270471733924598e-01,1.000000000000000000e+01,2.831567660102610517e+00,1.054320407407225133e+02
2.007857142857143007e+00,6.731984257692413820e-01,1.000000000000000000e+01,1.192383376992737665e+00,1.476830920496778958e+02
2.007857142857143007e+00,6.945698043650903042e-01,1.000000000000000000e+01,1.278113196554261144e+00,5.187443280500220766e+01
2.007857142857143007e+00,7.159411829609392264e-01,7.972842926142005737e+00,7.781514955207712025e-02,1.219115959076458751e+02
2.007857142857143007e+00,7.373125615567881486e-01,1.000000000000000000e+01,1.009726029509114165e+00,2.076639760104514210e+02
2.007857142857143007e+00,7.586839401526370708e-01,2.503676337493228843e+01,6.768231257312639082e-01,1.350043775872269123e+02
2.007857142857143007e+00,7.800553187484859929e-01,5.863750660549081672e+00,4.919795113310456575e-02,3.729984854561955387e+01
2.007857142857143007e+00,8.014266973443349151e-01,2.835249171020173709e+00,6.109227230468467634e-02,1.013834956898165132e+02
2.007857142857143007e+00,8.227980759401839483e-01,5.055249455906878353e+00,9.387142911198248507e-02,3.928033219205160265e+01
2.007857142857143007e+00,8.441694545360328705e-01,1.000000000000000000e+01,9.684576835312213028e-01,2.984285187722699675e+02
2.007857142857143007e+00,8.655408331318817927e-01,1.657555150808072497e+01,1.221973180941243881e-01,7.239641947885020556e+01
2.007857142857143007e+00,8.869122117277307149e-01,1.000000000000000000e+01,9.257908034711257450e-01,1.627797433704153036e+02
2.007857142857143007e+00,9.082835903235796371e-01,1.000000000000000000e+01,5.605525524238571755e+00,2.134624044551328552e+02
2.007857142857143007e+00,9.296549689194286703e-01,1.000000000000000000e+01,7.799345372512794805e-01,1.316407139587980168e+02
2.007857142857143007e+00,9.510263475152775925e-01,7.785455396425293273e+00,8.286194952179741502e-02,9.540046235632284777e+01
2.007857142857143007e+00,9.723977261111265147e-01,1.000000000000000000e+01,2.407592058620976250e+00,9.310487083524752450e+01
2.007857142857143007e+00,9.937691047069754369e-01,1.000000000000000000e+01,8.443501336939394086e-01,2.143016609889332358e+02
2.007857142857143007e+00,1.015140483302824359e+00,1.000000000000000000e+01,9.937681478444819749e-01,3.064549401994696609e+02
2.007857142857143007e+00,1.036511861898673281e+00,5.091316183404739348e+00,8.340222736572076856e-02,6.589234756978142116e+01
2.007857142857143007e+00,1.057883240494522203e+00,2.701797839814793267e+00,1.254382144248654754e-02,4.240146888320732899e+01
2.007857142857143007e+00,1.079254619090371126e+00,6.685140275814176469e+00,5.825768502360038070e-01,1.532612383891844274e+02
2.007857142857143007e+00,1.100625997686220048e+00,1.000000000000000000e+01,8.879409405249270026e-01,2.314720872055972904e+02
2.007857142857143007e+00,1.121997376282068970e+00,1.000000000000000000e+01,6.208483101943832594e+01,7.987078616377615070e+00
