a1,f1,megno1,final_e1,final_theta1,a2,f2,megno2,final_e2,final_theta2,a3,f3,megno3,final_e3,final_theta3,stable1,stable2,stable3
2.0507142857142857,1.2074828906654647,1.9823659486653709,0.058052665009446926,70.10020149312763,2.0507142857142857,1.2074828906654647,1.9837094051486617,0.031236351206368147,77.8037473802967,2.0507142857142857,1.2074828906654647,2.015740509601402,0.025846282066691897,78.36501844383568,1,1,1
2.0507142857142857,1.2288542692613138,1.998798292815448,0.057364969791017885,78.06047733065502,2.0507142857142857,1.2288542692613138,2.024299369553216,0.03359602834559225,78.03949205916047,2.0507142857142857,1.2288542692613138,1.9838789643021255,0.025284057765649143,78.1805682410127,1,1,1
2.0507142857142857,1.2502256478571625,2.0086459520966,0.055844074368982234,83.60895203110908,2.0507142857142857,1.2502256478571625,1.9936202480641416,0.037784745982372615,78.39990845340039,2.0507142857142857,1.2502256478571625,1.99613512825902,0.026185285992364186,77.94271226762777,1,1,1
2.0507142857142857,1.2715970264530116,1.9945558836194657,0.053256546329504155,82.69535480129869,2.0507142857142857,1.2715970264530116,1.9875962919608297,0.044631726540594815,79.19623009906752,2.0507142857142857,1.2715970264530116,2.0069490962950325,0.030219002018865012,77.99326961113493,1,1,1
2.0507142857142857,1.2929684050488603,1.8783063154683983,0.04913192040882759,71.5133285909134,2.0507142857142857,1.2929684050488603,1.9997289617683391,0.05548527080022304,81.09958268706819,2.0507142857142857,1.2929684050488603,1.9381747246119152,0.038648688732862375,78.92138140637566,0,1,1
2.0507142857142857,1.3143397836447095,1.9830542612525823,0.04295660580568893,52.513638891337834,2.0507142857142857,1.3143397836447095,1.9690463856154128,0.07472997027314619,83.94429979181795,2.0507142857142857,1.3143397836447095,1.98957286127922,0.05337886031464517,81.2585171138036,1,1,1
2.0507142857142857,1.3357111622405584,2.0161136440054808,0.03995878950889209,46.83391935083812,2.0507142857142857,1.3357111622405584,2.0131938594905745,0.1086071349014695,82.88313212349733,2.0507142857142857,1.3357111622405584,2.0037280481412894,0.08046628047684419,84.46708164406905,1,1,1
2.0507142857142857,1.3570825408364071,2.018197961630995,0.040305448177861705,69.59015448168324,2.0507142857142857,1.3570825408364071,2.015013150149488,0.12802144021578163,69.97571216368962,2.0507142857142857,1.3570825408364071,2.006262920412498,0.12210248947230942,78.00980946993937,1,1,1
2.0507142857142857,1.3784539194322563,1.909226109597798,0.033983068661767445,87.04352780344419,2.0507142857142857,1.3784539194322563,2.005519819927017,0.11557652846298921,73.26620343006458,2.0507142857142857,1.3784539194322563,2.0094258338000177,0.11155352411881372,80.69018385168405,1,1,1
2.0507142857142857,1.3998252980281052,1.9136516684240468,0.02440951449046108,77.3315097602512,2.0507142857142857,1.3998252980281052,1.9832237805950648,0.1322504665153761,66.51554863640959,2.0507142857142857,1.3998252980281052,2.0189502361198057,0.10664687256187327,72.14255115296545,1,1,1
2.0507142857142857,1.421196676623954,2.014352448118951,0.013655569974347264,42.98641708725312,2.0507142857142857,1.421196676623954,1.9674068349819749,0.09336175270623466,88.86008675160625,2.0507142857142857,1.421196676623954,2.123320382974943,0.058992343556660554,91.8690254097726,1,1,0
2.0507142857142857,1.442568055219803,1.9741358579212305,0.011732099075766812,57.10316232596131,2.0507142857142857,1.442568055219803,2.1899884702677115,0.09702552655412221,78.88394091925632,2.0507142857142857,1.442568055219803,2.168184515322248,0.03788499536523998,45.98489993992998,1,0,0
2.0507142857142857,1.463939433815652,2.006722800574378,0.004761386804194694,86.79213920241985,2.0507142857142857,1.463939433815652,2.0177625909438883,0.07661596206974558,67.30378141288521,2.0507142857142857,1.463939433815652,2.0838541308728806,0.05746677521476778,76.34904110128656,1,1,1
2.0507142857142857,1.4853108124115009,2.008423500231663,0.010748111154694403,68.92668945501514,2.0507142857142857,1.4853108124115009,3.2466008531553068,0.07845659728860081,75.89424701366755,2.0507142857142857,1.4853108124115009,2.067711919264472,0.07315134922253116,50.644209967819314,1,0,1
2.0507142857142857,1.50668219100735,1.9866503643884088,0.01726121150616809,37.34282562550505,2.0507142857142857,1.50668219100735,3.3732711046231967,0.05830808568230576,124.3671557830967,2.0507142857142857,1.50668219100735,2.1479125166881703,0.13979246001774714,78.13282888193825,1,0,0
2.0507142857142857,1.5280535696031987,2.0144396433619005,0.024710273041625878,81.46714860694878,2.0507142857142857,1.5280535696031987,3.238852443717358,0.03587219612419677,70.26641452548832,2.0507142857142857,1.5280535696031987,10.0,1.0146198208716792,165.16759550974703,1,0,0
2.0507142857142857,1.5494249481990479,1.988052696659168,0.035231155668974466,76.18531785571184,2.0507142857142857,1.5494249481990479,4.144799761927569,0.07910581074383713,39.211425313651766,2.0507142857142857,1.5494249481990479,2.0394049985686094,0.1059322659082417,67.09954842755249,1,0,1
2.0507142857142857,1.5707963267948963,2.0149319698947785,0.03712573497535,38.55399256406186,2.0507142857142857,1.5707963267948963,10.0,1.269730192796216,13.256452195144032,2.0507142857142857,1.5707963267948963,2.053292478571357,0.11083859255090564,56.85668779411909,1,0,1
2.055,0.5235987755982988,10.0,0.9297053846920461,182.73145124855836,2.055,0.5235987755982988,10.0,0.9309693946214408,193.71119788061915,2.055,0.5235987755982988,10.0,15.458536310069052,66.16786861623835,0,0,0
2.055,0.5449701541941476,10.0,6.452573690453134,219.84672757535284,2.055,0.5449701541941476,10.0,0.9936276584961373,105.8054546337976,2.055,0.5449701541941476,10.0,120.40904002929732,7.02767392714284,0,0,0
2.055,0.5663415327899968,10.0,1.4814244468390114,77.61612956328608,2.055,0.5663415327899968,10.0,1.267874717421253,165.9168702708213,2.055,0.5663415327899968,10.0,1.6516776000678275,54.37087873176184,0,0,0
2.055,0.5877129113858456,10.0,0.9239426324000064,174.5302011143009,2.055,0.5877129113858456,10.0,1.0127910386245662,195.62812794471648,2.055,0.5877129113858456,10.0,1.9766610478630264,0.25561710403816384,0,0,0
2.055,0.6090842899816946,5.754370827757773,0.01435139348841456,66.09729152871323,2.055,0.6090842899816946,7.455033402166072,0.03624323359350649,226.085253137752,2.055,0.6090842899816946,10.0,0.9943849634102532,46.91188748675015,0,0,0
2.055,0.6304556685775435,2.0058324818589752,0.037684748339861386,32.308063842227845,2.055,0.6304556685775435,5.861057112551392,0.06700398248995734,85.29149780981643,2.055,0.6304556685775435,10.0,9.678471626607902,97.77137308381944,1,0,0
2.055,0.6518270471733925,10.0,8.826792706638114,120.77983933908112,2.055,0.6518270471733925,10.0,0.8832672228244596,116.09057932833213,2.055,0.6518270471733925,10.0,1.0227409984374498,8.106641113713765,0,0,0
2.055,0.6731984257692414,2.024204828701968,0.013282929336584422,38.93119838296919,2.055,0.6731984257692414,69.28958404194606,0.6568688885906796,266.67657255183246,2.055,0.6731984257692414,10.0,0.9452211479171978,199.62676920045075,1,0,0
2.055,0.6945698043650903,2.023151138389109,0.02145572926623313,87.41929306294823,2.055,0.6945698043650903,5.803752704416088,0.10892917709364788,85.91871724774417,2.055,0.6945698043650903,10.913926872839705,0.4568513111637096,11.976855140149462,1,0,0
2.055,0.7159411829609392,2.0106314905810647,0.03478969488873785,38.23939033323627,2.055,0.7159411829609392,10.0,11.440300317086148,111.38045940661571,2.055,0.7159411829609392,9.311144846182366,0.039165877251335655,101.76660607533852,1,0,0
2.055,0.7373125615567881,2.004541359776369,0.0470316209460908,40.66642850039304,2.055,0.7373125615567881,99.43798890733736,0.9055324247663085,37.36410857982456,2.055,0.7373125615567881,10.0,79.30098468901427,74.23572563589006,1,0,0
2.055,0.758683940152637,1.984913697253452,0.04788231286143749,38.01464626969356,2.055,0.758683940152637,10.0,0.8071587522777837,282.42448186643327,2.055,0.758683940152637,2.875289900721372,0.08678031722023795,44.24377993657713,1,0,0
2.055,0.7800553187484861,1.9670378088840688,0.04171822522542874,59.22472914272806,2.055,0.7800553187484861,11.582541222616584,0.027245804323223863,33.534268950597955,2.055,0.7800553187484861,2.274720975516342,0.04131327583412369,109.86155241990421,1,0,0
2.055,0.8014266973443349,1.8553860627621177,0.02502565895542737,87.6414622561679,2.055,0.8014266973443349,3.287936783959311,0.0480432286747236,59.7648484418062,2.055,0.8014266973443349,14.811478863010024,0.6031227847322465,169.33046355297168,0,0,0
2.055,0.8227980759401838,2.0209398177199343,0.011628926502657889,44.41833857602408,2.055,0.8227980759401838,7.4872317818713725,0.060526176412777896,102.42524409117924,2.055,0.8227980759401838,10.0,8.734704092175468,101.64516400362665,1,0,0
2.055,0.8441694545360328,2.0119353346820543,0.014042720219272461,81.39272792223379,2.055,0.8441694545360328,2.022925058138019,0.12250354270534045,88.55786314214765,2.055,0.8441694545360328,6.922198518898906,0.07550127547754083,152.3035589364353,1,1,0
2.055,0.8655408331318819,2.0161889653614087,0.022609699354230864,45.832296641031355,2.055,0.8655408331318819,2.259026700411895,0.06549940040870324,67.95422017708127,2.055,0.8655408331318819,2.113705268716949,0.039053841710492525,52.35763583452594,1,0,0
2.055,0.8869122117277307,2.015181266579405,0.03962739392735853,87.73920944792361,2.055,0.8869122117277307,2.2066552464422156,0.07399267450439224,84.79670157994563,2.055,0.8869122117277307,1.996827713515464,0.07699347234797087,87.12743018566377,1,0,1
2.055,0.9082835903235795,1.9833827082868103,0.047930260590592834,59.052293484788486,2.055,0.9082835903235795,2.002116837338986,0.06125373461871421,59.35557519429209,2.055,0.9082835903235795,2.0263270029267257,0.057335834859886727,45.64461861887651,1,1,1
2.055,0.9296549689194287,1.9650051467370784,0.04965574289694554,55.24083723303112,2.055,0.9296549689194287,2.0144227954951455,0.09695311433219529,79.0656631058343,2.055,0.9296549689194287,2.0124703254434952,0.07681002068517749,60.75717524838273,1,1,1
2.055,0.9510263475152778,2.018425992742993,0.057236733593565146,81.50309627774881,2.055,0.9510263475152778,1.9959680067469887,0.07463486686815658,65.71458969806808,2.055,0.9510263475152778,2.0037752470819363,0.06516905202541494,53.18600110697003,1,1,1
2.055,0.9723977261111264,2.0044528679871205,0.06013339079711384,79.63107684892982,2.055,0.9723977261111264,1.9922317373800584,0.06363948094080144,64.97188959272806,2.055,0.9723977261111264,1.9944105577236195,0.04853834655676256,59.79871136481599,1,1,1
2.055,0.9937691047069753,2.007563809817929,0.05999891309502752,62.66792712747331,2.055,0.9937691047069753,2.0084076004327103,0.04920082815735105,69.64109687772114,2.055,0.9937691047069753,2.005753711410177,0.033225327490174934,66.47969197439387,1,1,1
2.055,1.0151404833028244,2.003861077846077,0.05680381363190536,49.1276138432266,2.055,1.0151404833028244,1.9902329689005047,0.03620332567231204,73.917825408498,2.055,1.0151404833028244,2.0116131270222657,0.02427263597097916,72.30213710712358,1,1,1
2.055,1.0365118618986733,2.0193645138849208,0.055565422003794857,48.57118259005106,2.055,1.0365118618986733,1.983471139059388,0.0295860685644672,76.21539209415876,2.055,1.0365118618986733,2.001683503184845,0.025843866884857153,76.2858516945678,1,1,1
2.055,1.0578832404945222,2.0020035276352406,0.05678428486898901,56.0232339301815,2.055,1.0578832404945222,1.9825998104788245,0.029502306382174354,77.1762732265378,2.055,1.0578832404945222,2.0042797115834428,0.031967658315728315,78.41231888127678,1,1,1
2.055,1.0792546190903711,1.9919806279970904,0.057412401643340535,64.78805786184874,2.055,1.0792546190903711,2.0145012290628204,0.03292206829925844,77.20447240322609,2.055,1.0792546190903711,1.9910645706037629,0.03838187268766505,79.55652159270046,1,1,1
2.055,1.10062599768622,2.0190472121493244,0.05758483498949516,67.72736962892918,2.055,1.10062599768622,1.986392883669136,0.03655056583393192,76.87312222773862,2.055,1.10062599768622,2.004987264262581,0.043770481532068514,80.13493043549484,1,1,1
2.055,1.1219973762820687,1.9544425428757788,0.057567168545947935,68.61665910092279,2.055,1.1219973762820687,2.0211954152470897,0.03921028985282297,76.58699655359625,2.055,1.1219973762820687,1.9961289532445217,0.04750001156553544,80.39583779921598,1,1,1
2.055,1.143368754877918,1.8941276423800593,0.05755187271742289,67.79917722470562,2.055,1.143368754877918,1.99941919432106,0.04075000390398518,76.48151734705067,2.055,1.143368754877918,2.0046161294305067,0.0495452460051995,80.57513498018693,0,1,1
2.055,1.1647401334737668,2.0102961553152254,0.05740623439809021,65.44798664057392,2.055,1.1647401334737668,2.002384308387713,0.0412130171490275,76.58901841437697,2.055,1.1647401334737668,1.9945900207542424,0.05012029834298327,80.81669220860584,1,1,1
2.055,1.186111512069616,1.9858192243930897,0.05678558578461593,61.987712081417484,2.055,1.186111512069616,1.9974325989281376,0.040669816549440095,76.90762199883517,2.055,1.186111512069616,2.0076069178131686,0.04940718944268456,81.1520974260579,1,1,1
2.055,1.2074828906654647,2.017105458870162,0.05563431042079701,56.28750954537583,2.055,1.2074828906654647,1.99641361896452,0.03925250000949958,77.40404233528167,2.055,1.2074828906654647,2.0076875378520045,0.04751438672140101,81.53985790989398,1,1,1
2.055,1.2288542692613138,2.007386044529644,0.05407900559771503,48.765650954507805,2.055,1.2288542692613138,1.9883747255850128,0.03727427802772303,78.01041748918746,2.055,1.2288542692613138,2.015358884377069,0.04452524199372049,81.89980990907456,1,1,1
2.055,1.2502256478571625,1.961027938066984,0.05458151609898592,48.49517266193264,2.055,1.2502256478571625,2.017051390165002,0.03543824513927807,78.64432353813461,2.055,1.2502256478571625,1.9921871427043425,0.040601727833424514,82.13492486850853,1,1,1
2.055,1.2715970264530116,2.01951431372878,0.05708610215984577,58.83765605241289,2.055,1.2715970264530116,2.0161592506437063,0.035007294609690966,79.26818343016163,2.055,1.2715970264530116,1.9939524355172344,0.03619928357531957,82.15018948768768,1,1,1
2.055,1.2929684050488603,2.008271535907393,0.05742181085919879,73.84863901769631,2.055,1.2929684050488603,1.9749058104017807,0.037504611131535366,79.96164738742365,2.055,1.2929684050488603,2.0225743076819565,0.03254530887635207,81.9321357521016,1,1,1
2.055,1.3143397836447095,2.0223568045075515,0.05537681843860672,83.76392364313965,2.055,1.3143397836447095,1.957519266135586,0.04412596586229445,80.95063406744717,2.055,1.3143397836447095,2.006931673776601,0.03245291893539499,81.77772031570287,1,1,1
2.055,1.3357111622405584,2.0129972016751565,0.05146998674662867,80.15861753901635,2.055,1.3357111622405584,2.014652302214199,0.05645376053118804,82.55906940555326,2.055,1.3357111622405584,1.9786787456247368,0.03999461967762034,82.41184765390774,1,1,1
2.055,1.3570825408364071,2.0197943237510585,0.044962091397995424,59.83178140331628,2.055,1.3570825408364071,2.0034619719837754,0.07904194482452001,84.06308274194843,2.055,1.3570825408364071,2.016332734559439,0.05836565657185428,84.07753438064037,1,1,1
2.055,1.3784539194322563,2.012334908990723,0.03870286888112502,44.6899454054804,2.055,1.3784539194322563,2.013943354776601,0.11594462927455268,80.64190972398937,2.055,1.3784539194322563,1.9508339764060487,0.09302011428304637,84.82846937806738,1,1,1
2.055,1.3998252980281052,2.001223208457941,0.039854126532996886,68.68890101628023,2.055,1.3998252980281052,1.935795689571138,0.12709493691454335,69.7320896401116,2.055,1.3998252980281052,2.0139995988607344,0.12845661832431987,71.80764865026896,1,1,1
2.055,1.421196676623954,2.01148557597648,0.03244123491883119,87.49428110094398,2.055,1.421196676623954,2.0168482524861715,0.10927789933000852,78.75912482203216,2.055,1.421196676623954,2.022783028971612,0.11846277151698364,69.81774081759995,1,1,1
2.055,1.442568055219803,1.9667772325221633,0.021329812203482,70.8904955117633,2.055,1.442568055219803,2.0527854137936856,0.08080681997219996,57.765170098910566,2.055,1.442568055219803,1.99428761794998,0.13388734987743747,69.44523943879643,1,1,1
2.055,1.463939433815652,2.020481491204643,0.011251928147540476,38.413632110627745,2.055,1.463939433815652,2.7135339472422473,0.10443289321059904,89.76130284288558,2.055,1.463939433815652,2.0682705475671734,0.06276756627880394,82.42636784989736,1,0,1
2.055,1.4853108124115009,2.003196585694417,0.009208936228329663,72.39880150164515,2.055,1.4853108124115009,2.6100182364772815,0.05700902933816056,74.07348684092777,2.055,1.4853108124115009,2.9189552665803133,0.09562105941431807,69.00701371412227,1,0,0
2.055,1.50668219100735,1.9922876935570248,0.005637367200319803,85.34773555949161,2.055,1.50668219100735,2.3221591840989126,0.08155416427505521,73.44087354889034,2.055,1.50668219100735,2.0310955955852847,0.08329316069119323,48.83170681968496,1,0,1
2.055,1.5280535696031987,1.930109680338424,0.015449651005244647,43.09724213933832,2.055,1.5280535696031987,2.713833423903042,0.05563333333566931,107.5844986726498,2.055,1.5280535696031987,3.2562136970427087,0.10571411779726209,47.02427180980997,1,0,0
2.055,1.5494249481990479,1.9927092070715544,0.02145998278492463,64.14545270840317,2.055,1.5494249481990479,7.901727358777208,0.05424104836150312,31.702221653015474,2.055,1.5494249481990479,10.0,19.739731179732814,138.67237025770405,1,0,0
2.055,1.5707963267948963,2.0209871421689702,0.0321774701643023,87.01754627658524,2.055,1.5707963267948963,2.6279003447839857,0.0581937456563027,50.21051879615044,2.055,1.5707963267948963,10.0,1.0551921140723168,54.95859298506172,1,0,0
2.059285714285714,0.5235987755982988,10.0,1.2486935663307877,164.311686739379,2.059285714285714,0.5235987755982988,10.0,2.1796121292631208,87.44461561742187,2.059285714285714,0.5235987755982988,10.0,0.8620251744974531,175.7797384247517,0,0,0
2.059285714285714,0.5449701541941476,10.0,0.8376828337435767,136.02181804104802,2.059285714285714,0.5449701541941476,10.0,0.8350282954111625,120.65633491775996,2.059285714285714,0.5449701541941476,10.0,0.9486572363147353,15.508325832581756,0,0,0
2.059285714285714,0.5663415327899968,10.0,0.9232266863979575,39.852472793738016,2.059285714285714,0.5663415327899968,10.0,2.4908147781881795,269.4986922048894,2.059285714285714,0.5663415327899968,10.0,1.713271422561992,255.37590115641524,0,0,0
2.059285714285714,0.5877129113858456,10.0,9.903651621106528,87.01534596513939,2.059285714285714,0.5877129113858456,10.0,3.470501242776402,126.0480621987343,2.059285714285714,0.5877129113858456,10.0,1.1674160560489784,111.39458121963801,0,0,0
2.059285714285714,0.6090842899816946,10.0,0.8243709599725033,119.87078254379476,2.059285714285714,0.6090842899816946,10.412647402528144,0.07308514784888585,133.91192398669878,2.059285714285714,0.6090842899816946,4.502146541185744,0.04039070248141872,61.38140211351364,0,0,0
2.059285714285714,0.6304556685775435,1.9963461721822673,0.04737023577940089,37.83137129997149,2.059285714285714,0.6304556685775435,10.0,2.910671856340304,253.55333908909452,2.059285714285714,0.6304556685775435,10.0,2.8685677437622346,98.88271071115928,1,0,0
2.059285714285714,0.6518270471733925,10.0,70.58766962050996,46.39341402720456,2.059285714285714,0.6518270471733925,10.0,1.7733320461083704,30.178161635285807,2.059285714285714,0.6518270471733925,10.0,1.5870128887336,33.32566861861278,0,0,0
2.059285714285714,0.6731984257692414,1.981741370344682,0.007197384039461692,70.01779664156602,2.059285714285714,0.6731984257692414,4.718741053652344,0.0742647337315282,66.66167878462564,2.059285714285714,0.6731984257692414,10.0,172.45560119263095,176.7596640245518,1,0,0
2.059285714285714,0.6945698043650903,2.0222005873441167,0.02724723555253405,85.41155170999055,2.059285714285714,0.6945698043650903,6065.311699232208,0.6687798307790893,14.814487702240472,2.059285714285714,0.6945698043650903,10.0,2.33702221277107,1.12390587221911,1,0,0
2.059285714285714,0.7159411829609392,1.985197385313744,0.054860136027659,92.36126879381544,2.059285714285714,0.7159411829609392,10.0,1.1026397842620552,86.10134725296899,2.059285714285714,0.7159411829609392,12.888249333669858,0.08346346147087727,112.03686665110232,1,0,0
2.059285714285714,0.7373125615567881,2.0051198391787497,0.05826411404708527,92.33102215132531,2.059285714285714,0.7373125615567881,20.98415419882797,0.5625463258129138,154.3700483313995,2.059285714285714,0.7373125615567881,5.259204901691233,0.08494850336002954,62.89650254037692,1,0,0
2.059285714285714,0.758683940152637,2.022574788856231,0.049343589121374806,90.49716184217299,2.059285714285714,0.758683940152637,10.0,1.006299006922958,49.940065867382046,2.059285714285714,0.758683940152637,10.0,0.8174177142424721,41.04408739989144,1,0,0
2.059285714285714,0.7800553187484861,2.0090769533536728,0.03381601261850744,72.32650011160717,2.059285714285714,0.7800553187484861,6.117462504127361,0.4467110638958535,205.5344351418501,2.059285714285714,0.7800553187484861,4.223886953358161,0.07995293564429613,72.29245389532323,1,0,0
2.059285714285714,0.8014266973443349,2.018618895582338,0.014554947048758479,36.23293908893969,2.059285714285714,0.8014266973443349,2.006999267904687,0.1188338130198922,80.56901526518782,2.059285714285714,0.8014266973443349,1.9927987538021883,0.11398219937192668,80.46197775425436,1,1,1
2.059285714285714,0.8227980759401838,1.9740758488380032,0.01089960995833865,86.51774153846752,2.059285714285714,0.8227980759401838,1.9937507623129649,0.13460122741035924,81.97692896130118,2.059285714285714,0.8227980759401838,2.0206325532507767,0.115122828433247,82.77163857218494,1,1,1
2.059285714285714,0.8441694545360328,1.9901377253976849,0.022608435560979447,43.02329882998649,2.059285714285714,0.8441694545360328,1.9677699178289507,0.09549557333644065,75.92251178671324,2.059285714285714,0.8441694545360328,3.675819550104856,0.017493588830343455,72.66194314956356,1,1,0
2.059285714285714,0.8655408331318819,1.9818965018559136,0.04126045733065982,87.74565930703639,2.059285714285714,0.8655408331318819,2.0163325088431616,0.10502574675512608,79.01957465284445,2.059285714285714,0.8655408331318819,2.3966815795549428,0.06231099714694597,97.61964817840385,1,1,0
2.059285714285714,0.8869122117277307,1.968680147578289,0.04792579883394263,51.79831619366089,2.059285714285714,0.8869122117277307,2.0215669211422758,0.05626954267387014,50.63332871633718,2.059285714285714,0.8869122117277307,2.0613113228290594,0.05574463233103332,45.262222449668464,1,1,1
2.059285714285714,0.9082835903235795,2.0079889731870195,0.05414384614336087,68.28093220383813,2.059285714285714,0.9082835903235795,2.005330079671956,0.09054856398264781,76.83024620596301,2.059285714285714,0.9082835903235795,1.984784985695084,0.07620951724999081,56.917396908555375,1,1,1
2.059285714285714,0.9296549689194287,2.015639045902853,0.06013940343760758,83.22835394837294,2.059285714285714,0.9296549689194287,1.968099098893844,0.07206703195099085,64.63679943342608,2.059285714285714,0.9296549689194287,1.9942370967031695,0.06383263257990625,52.46403585326048,1,1,1
2.059285714285714,0.9510263475152778,2.0110056166476524,0.06070277869561936,63.6346428038827,2.059285714285714,0.9510263475152778,1.9600217205592627,0.05899160858057848,66.57247892607474,2.059285714285714,0.9510263475152778,2.0053506719168124,0.044068050381451125,61.543872129230905,1,1,1
2.059285714285714,0.9723977261111264,1.9667860072825143,0.05601783033760455,47.660027128780726,2.059285714285714,0.9723977261111264,1.9893537209319736,0.04243203910658003,72.21538144538681,2.059285714285714,0.9723977261111264,1.9737881182681596,0.028384123162951004,69.53715006986353,1,1,1
2.059285714285714,0.9937691047069753,1.9920519539085184,0.05763752802449518,55.35295123298709,2.059285714285714,0.9937691047069753,1.992906406901897,0.031416688888665986,76.01903827947261,2.059285714285714,0.9937691047069753,2.003840674237644,0.02654495853260977,75.7026000346506,1,1,1
2.059285714285714,1.0151404833028244,1.9907967049684203,0.05803183929544828,70.88564344741775,2.059285714285714,1.0151404833028244,2.0103182603609104,0.03118981636789493,77.43917037173497,2.059285714285714,1.0151404833028244,2.0071530208313675,0.03505053194907055,78.73105791381914,1,1,1
2.059285714285714,1.0365118618986733,2.016953163319704,0.05678003485795571,75.98785289212216,2.059285714285714,1.0365118618986733,1.994835806497354,0.037592012760642474,77.02299458424197,2.059285714285714,1.0365118618986733,2.0168603794794686,0.04455554860911582,79.87061460754553,1,1,1
2.059285714285714,1.0578832404945222,2.0163686956756086,0.055302729190110166,75.4110646938019,2.059285714285714,1.0578832404945222,1.9777956223968736,0.04439144295210055,75.76591887525792,2.059285714285714,1.0578832404945222,1.971843408970429,0.052552442800461376,79.82192941088078,1,1,1
2.059285714285714,1.0792546190903711,2.01295757836011,0.05407578036833231,72.85181350787326,2.059285714285714,1.0792546190903711,2.007749539646455,0.049692929458102435,74.42018515309405,2.059285714285714,1.0792546190903711,1.9827766761873076,0.05813810146965075,79.10636179141589,1,1,1
2.059285714285714,1.10062599768622,1.9792217341203544,0.053342282465614434,70.57923492625484,2.059285714285714,1.10062599768622,2.0001297409016088,0.05346421063374142,73.17026410737039,2.059285714285714,1.10062599768622,2.0149702205293814,0.061679739216666765,78.34538749241517,1,1,1
2.059285714285714,1.1219973762820687,1.9625370476039332,0.053119820906820735,69.65279448996783,2.059285714285714,1.1219973762820687,2.002710849857003,0.055904567415695855,72.15619936332631,2.059285714285714,1.1219973762820687,1.9863259829259388,0.0636994156886847,77.82929742016037,1,1,1
2.059285714285714,1.143368754877918,2.0139045822948516,0.0533438442830285,70.2443461873539,2.059285714285714,1.143368754877918,2.016119896423794,0.057186099604198015,71.5306769184983,2.059285714285714,1.143368754877918,1.935451676533664,0.06456126791949572,77.65038502844492,1,1,1
2.059285714285714,1.1647401334737668,1.990840408285328,0.053940049938671485,72.12378070272506,2.059285714285714,1.1647401334737668,2.011977714465852,0.05743329715437792,71.38850329122904,2.059285714285714,1.1647401334737668,1.999642624159516,0.06448729588966243,77.84906231674773,1,1,1
2.059285714285714,1.186111512069616,1.996341931453872,0.05486523546056057,74.69689725267642,2.059285714285714,1.186111512069616,2.012753122704422,0.05673657131604505,71.7521862736305,2.059285714285714,1.186111512069616,2.004294401794698,0.06359025529422323,78.42766890045024,1,1,1
2.059285714285714,1.2074828906654647,2.00810759886056,0.055850468808339715,76.64608804809158,2.059285714285714,1.2074828906654647,1.9942932904252213,0.055165791891510566,72.58168828397302,2.059285714285714,1.2074828906654647,2.010828018174864,0.06189402440738468,79.33694185925691,1,1,1
2.059285714285714,1.2288542692613138,1.963530214951612,0.0568215989267248,76.43820647280782,2.059285714285714,1.2288542692613138,2.0013230733480105,0.05278932337961088,73.7866715739838,2.059285714285714,1.2288542692613138,1.9222196567447905,0.05934881464131217,80.4722225235906,1,1,1
2.059285714285714,1.2502256478571625,1.979513116075704,0.05719496301196222,71.3636182431334,2.059285714285714,1.2502256478571625,1.9968435786687528,0.04969554264550153,75.25661587795673,2.059285714285714,1.2502256478571625,1.9790890345926104,0.055862323218091085,81.67212032233374,1,1,1
2.059285714285714,1.2715970264530116,2.0205171143979768,0.056470643546310616,59.95948495805391,2.059285714285714,1.2715970264530116,1.9705018567382704,0.04604662504994628,76.89310809859005,2.059285714285714,1.2715970264530116,1.9946512081096008,0.051394610436986815,82.73204729595174,1,1,1
2.059285714285714,1.2929684050488603,1.9845754079425952,0.05400700597055389,49.26811599683771,2.059285714285714,1.2929684050488603,1.9931382742981407,0.04241723374359768,78.54460368209185,2.059285714285714,1.2929684050488603,1.9992970358430355,0.04616937554385045,83.50247114774437,1,1,1
2.059285714285714,1.3143397836447095,2.0100989274135954,0.05509666328587024,50.69473465561208,2.059285714285714,1.3143397836447095,2.002186242019172,0.040712884329019774,79.95545688084547,2.059285714285714,1.3143397836447095,2.0176988358541896,0.04094639453183795,83.99608832475657,1,1,1
2.059285714285714,1.3357111622405584,2.014875945645447,0.0572489144515101,68.17744414619656,2.059285714285714,1.3357111622405584,1.9551569982598007,0.044158937606294094,81.10283226511643,2.059285714285714,1.3357111622405584,2.0268971080180327,0.03742084296720122,84.2583708724912,1,1,1
2.059285714285714,1.3570825408364071,2.0071403419721903,0.05550909909862017,83.0962625095012,2.059285714285714,1.3570825408364071,1.9794715630333417,0.05467135480957674,82.3211537152653,2.059285714285714,1.3570825408364071,2.020677783761163,0.039198561052068336,84.49325277180472,1,1,1
2.059285714285714,1.3784539194322563,1.9224660671171667,0.05093707871181124,79.9389284293829,2.059285714285714,1.3784539194322563,2.000255410491583,0.0737899845914202,83.40406099133638,2.059285714285714,1.3784539194322563,2.0142568451980596,0.05155289959518195,85.13723107711483,1,1,1
2.059285714285714,1.3998252980281052,2.015507046969187,0.04286092548615876,55.01720439524926,2.059285714285714,1.3998252980281052,2.019790714057947,0.10613010151761348,81.35808487305388,2.059285714285714,1.3998252980281052,2.0138849000718633,0.07957899554805174,85.33986385344869,1,1,1
